77210,Spotted Whistling-duck,http://orientalbirdimages.org./search.php?Bird_ID=173&Bird_Image_ID=77210,Dendrocygna guttata,5
121053,Wandering Whistling-duck,http://orientalbirdimages.org./search.php?Bird_ID=172&Bird_Image_ID=121053,Dendrocygna arcuata,24
93126,White-headed Duck,http://orientalbirdimages.org./search.php?Bird_ID=169&Bird_Image_ID=93126,Oxyura leucocephala,10
106073,Alpine Swift,http://orientalbirdimages.org./search.php?Bird_ID=552&Bird_Image_ID=106073,Tachymarptis melba,30
98794,Ameline Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=2957&Bird_Image_ID=98794,Aerodramus amelis,5
119787,Asian Palm Swift,http://orientalbirdimages.org./search.php?Bird_ID=570&Bird_Image_ID=119787,Cypsiurus balasiensis,40
82808,Black-nest Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=560&Bird_Image_ID=82808,Aerodramus maximus,12
118529,Bornean Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=2843&Bird_Image_ID=118529,Collocalia dodgei,4
122170,Brown-backed Needletail,http://orientalbirdimages.org./search.php?Bird_ID=550&Bird_Image_ID=122170,Hirundapus giganteus,36
80610,Cave Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=2796&Bird_Image_ID=80610,Collocalia linchi,15
122919,Common Swift,http://orientalbirdimages.org./search.php?Bird_ID=572&Bird_Image_ID=122919,Apus apus,22
93844,Dark-rumped Swift,http://orientalbirdimages.org./search.php?Bird_ID=554&Bird_Image_ID=93844,Apus acuticauda,10
120761,Edible-nest Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=559&Bird_Image_ID=120761,Aerodramus fuciphagus,14
111462,Fork-tailed Swift,http://orientalbirdimages.org./search.php?Bird_ID=545&Bird_Image_ID=111462,Apus pacificus,46
114947,Germain's Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=558&Bird_Image_ID=114947,Aerodramus germani,27
123509,Glossy Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=568&Bird_Image_ID=123509,Collocalia esculenta,73
120142,Himalayan Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=565&Bird_Image_ID=120142,Aerodramus brevirostris,34
111441,Indian Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=556&Bird_Image_ID=111441,Aerodramus unicolor,18
124629,Little Swift,http://orientalbirdimages.org./search.php?Bird_ID=557&Bird_Image_ID=124629,Apus affinis,143
66979,Moluccan Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=571&Bird_Image_ID=66979,Aerodramus infuscatus,5
49124,Mossy-nest Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=562&Bird_Image_ID=49124,Aerodramus salangana,2
51285,Pallid Swift,http://orientalbirdimages.org./search.php?Bird_ID=553&Bird_Image_ID=51285,Apus pallidus,7
92555,Philippine Needletail,http://orientalbirdimages.org./search.php?Bird_ID=555&Bird_Image_ID=92555,Mearnsia picina,5
125077,Philippine Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=566&Bird_Image_ID=125077,Aerodramus mearnsi,2
88566,Purple Needletail,http://orientalbirdimages.org./search.php?Bird_ID=551&Bird_Image_ID=88566,Hirundapus celebensis,5
92558,Pygmy Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=567&Bird_Image_ID=92558,Collocalia troglodytes,5
111433,Silver-backed Needletail,http://orientalbirdimages.org./search.php?Bird_ID=549&Bird_Image_ID=111433,Hirundapus cochinchinensis,11
111534,Silver-rumped Needletail,http://orientalbirdimages.org./search.php?Bird_ID=547&Bird_Image_ID=111534,Rhaphidura leucopygialis,36
66980,Uniform Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=561&Bird_Image_ID=66980,Aerodramus vanikorensis,9
18480,Volcano Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=564&Bird_Image_ID=18480,Aerodramus vulcanorum,7
81704,Waterfall Swift,http://orientalbirdimages.org./search.php?Bird_ID=569&Bird_Image_ID=81704,Hydrochous gigas,10
91313,White-rumped Needletail,http://orientalbirdimages.org./search.php?Bird_ID=546&Bird_Image_ID=91313,Zoonavena sylvatica,16
125055,White-throated Needletail,http://orientalbirdimages.org./search.php?Bird_ID=548&Bird_Image_ID=125055,Hirundapus caudacutus,19
48603,Whitehead's Swiftlet,http://orientalbirdimages.org./search.php?Bird_ID=563&Bird_Image_ID=48603,Aerodramus whiteheadi,2
124130,Crested Treeswift,http://orientalbirdimages.org./search.php?Bird_ID=543&Bird_Image_ID=124130,Hemiprocne coronata,67
112372,Grey-rumped Treeswift,http://orientalbirdimages.org./search.php?Bird_ID=541&Bird_Image_ID=112372,Hemiprocne longipennis,32
